"['white newsreel footage', 'classic Norman Rockwell', 'female defense workers', 'local Public Television', 'Riveter', 'manpower shortage', 'wartime propaganda', 'Gladys Belcher', '60-minute documentary', 'Wanita Allen', 'wartime accomplishments', 'Lyn Childs', 'World War', 'Lola Weixel', 'Rosie', 'perennial attraction', 'defense plants', 'Margaret Wright', 'color-filmed interviews', 'shooting match', 'original release', 'Rosies', 'women']","""Tomboys"""," ""Women During Wartime""",,,,,,
"[""Maria Fitzgerald O'Malley"", ""Maria O'Malley"", 'anarchist political uprising', 'Irish political dissident', 'Irish Maria', 'Brigitte Bardot', 'Jeanne Moreau', 'Louis Malle', 'engaging comedy/adventure', 'beautiful women', 'European cinema', 'smash hit', 'Latin America', 'dance routine', 'original ending', 'revolutionary leader', 'American release', 'complete version', 'United States', 'George Hamilton']","""Women's Friendship"""," ""Political Corruption"""," ""Political Unrest"""," ""Righting the Wronged"""," ""Social Injustice"""," ""Switching Sides""",,
"['regular Melora Walters', 'female bonding', 'Sundance Film Festival', 'Mira Sorvino', 'eatery thanks', 'mob drama', 'Oscar winner', 'David Anspaugh', 'dancer Kate', 'Meg', 'gangster film', 'Italian restaurant', 'medical school', 'dead body']","""Tomboys"""," ""Women's Friendship""",,,,,,
"['office flop thanks', 'law officer Tilghman', 'outlaws Bill Doolin', 'Amanda Plummer', 'Burt Lancaster', 'outlaw mythos', 'Scott Glenn', 'Cattle Annie', 'Little Britches', 'Rod Steiger', 'Diane Lane', 'unexpected second wind', 'teenage girls', 'film buffs', 'strong reputation', 'poor handling', 'distribution company', 'new series', 'new activity', 'western fans', 'Dalton', 'gang']","""Runaways"""," ""Sheriffs and Outlaws"""," ""Tomboys"""," ""Unlikely Criminals""",,,,
"['Florence Pancho Barnes', 'bored socialite', 'Valerie Bertinelli', 'Amelia Earhart', 'Howard Hughes', 'Fine portrayal', 'TV movie', 'stunt pilot', 'varied activities', 'army pilots', 'love life', 'independent women', 'barnstormer', 'ambitions', 'unions', 'license', 'way', 'mind']","""Tomboys""",,,,,,,
"['first-ever girl quarterback', 'frontman Fred Durst', 'high-school football star', 'Pop Warner football', 'battle-of-the-sexes sports comedy', 'Pop Warner league', 'true gridiron giant', 'Keke Palmer', 'Minden Browns', '11-year-old niece', 'Ice Cube', 'female quarterback', 'strongest teams', 'American town']","""Football Players"""," ""Journey of Self-Discovery"""," ""Innocence Lost"""," ""Single Parents"""," ""Tomboys""",,,
"['ladies tag-team wrestling', 'stars Peter Falk', 'Director Robert Aldrich', 'ladies tag team', 'wrestling world', 'type manager', 'Rocky theme']","""Ladder to the Top"""," ""Tomboys"""," ""Underdogs"""," ""Wrestling""",,,,
"['Gutsy ex-Marine Ellie', 'Mawr-graduate Janis Zuckerman', 'FBI training center', 'top-notch federal agents', 'Rebecca DeMornay', 'male chauvinism', 'ardent supporters', 'Mary Gross', 'unifying link', 'Reagan administration', 'Republican Party', 'occasional loss', 'cheap shots', 'straight drama', 'law enforcement', 'government institutions']","""Rookie Cops"""," ""Tomboys""",,,,,,
"['aviator Amelia Earhart', 'Susan Clark', 'daring cross-country flight', 'Ms. Earhart', 'pilot Paul Mantz']","""Tomboys""",,,,,,,
"['racing champion Shirley', 'mechanic Jack Muldowney', 'Wheel stars Bonnie', 'racer Connie Kalita', 'Cha Cha', 'major auto race', 'National Hot Rod', 'Association World Championship']","""Car Racing"""," ""Hotshots"""," ""Questioning Gender Roles"""," ""Tomboys"""," ""Underdogs""",,,
"['screenwriter Roman Coppola', 'Bruce Willis co-stars', 'Director/co-writer Wes Anderson', 'New England coast', 'Jared Gilman', 'period comedy-drama', 'Kara Hayward', 'Frances McDormand']","""First Love"""," ""Runaways"""," ""Small-Town Life"""," ""Summer Camp""",,,,
"['Fran\xc3\xa7ois Truffaut associate/disciple', 'teenage summer-camp counselors', 'La Meilleure Fa\xc3\xa7on', 'Patrick Bouchitey head', 'feature-length effort', 'late-adolescent rivalries', 'Claude Miller', 'sexual confusion', 'Best Way']","""Gender-Bending"""," ""Summer Camp""",,,,,,
"['Charles Addams returns', 'Addams children', 'Addams family fortune', 'Addams Family Reunion', 'Morticia Addams', 'ghoulish cartoon family', 'Gomez Raul Julia', 'baby boy Pubert', 'Anjelica Huston', 'Uncle Fester', 'horrid parody', 'Jimmy Workman', 'Christina Ricci', 'new sibling', 'Darryl Hannah', 'late Julia', 'Tim Curry', 'Christopher Lloyd', 'blacker-than-most satire', 'summer camp']","""Eccentric Families"""," ""Mischievous Children"""," ""Cons and Scams"""," ""Summer Camp""",,,,
"['steadily rising tensions', 'director Rod Hardy', 'screenwriter Marc Rosenberg', 'tightly knit group', 'star Daniel Radcliffe', 'Harry Potter film', '1960s-era Australia', 'Prolific television', 'young orphans', 'Michael Noonan', 'seaside holiday']","""Orphans"""," ""First Love"""," ""Summer Camp""",,,,,
"['band-camp bound Stifler', 'Steve Stifler', 'wildly popular teen', 'younger brother Matt', 'wild school prank', 'nerdy new surroundings', 'long-lost childhood sweetheart', 'star Eugene Levy']","""Fish Out of Water"""," ""Summer Camp""",,,,,,
"['typical summer camp', 'Dennis Van Welker', 'big chaotic party', 'crazy high school', 'rebellious Mud', 'light-hearted comedy', 'special twist', 'buddy Zack', 'fat camp', 'camp prospects', 'camp fantasies', 'military camp', 'theater camp', 'camp counselor', 'valuable insight', 'secret camp', 'drama instructor', 'great summer']","""Summer Camp""",,,,,,,
"['teen sex comedy', 'aware rich girl', 'older camp swimming', 'Armand Assante', 'Krista Errickson', '15-year-old girls', 'Little Darlings', ""Tatum O'Neal"", 'inter-personal crises', 'Kristy McNichol', 'young Randy', 'young tease', 'summer camp', 'bunny suit', 'Matt Dillon', 'instructor Gary', 'camp counselor']","""Summer Camp"""," ""Sexual Awakening""",,,,,,
"['psych major Ginny', 'Camp Crystal Lake', 'nearby training school', 'camp leader Paul', 'Jason Vorhees', 'horny collegians', 'grisly end', 'unseen assailant', 'childhood drowning', 'lone survivor', 'city apartment', 'original Friday', 'John Furey', 'Mrs. Vorhees', 'original massacre', 'camp counselors', 'apparent ease', 'new group', 'muscular youths', 'behind-the-scenes activities', 'group parties', 'young couple', 'mental state', 'dead bodies']","""Serial Killers"""," ""Summer Camp""",,,,,,
"['George W. Bush', 'youngest foot soldiers', 'Supreme Court appointees', 'evangelical Christian children', 'Christian talk-show host', 'Becky Fischer', 'Jesus Camp', 'uncommon fervor', 'native environment', 'right-wing slant', 'summer camp', 'Heidi Ewing', 'Christian presence', 'Ted Haggard', 'North Dakota', 'moral importance', 'Rachel Grady', 'Christian evangelists', 'religious training', 'video games', 'animated videos', 'group activities', 'dangerous direction', 'Mike Papantonio']","""Religious Zealotry"""," ""Summer Camp""",,,,,,
"['Tony-nominated actor Todd', 'musical comedy Camp', 'fellow campers Jenna', 'summer theater camp', 'openly gay Michael', 'lyricist Lynn Ahrens', 'nice girl Ellen', 'Sundance Film Festival', 'Grand Jury Prize', 'composer Michael Gore', 'washed-up Broadway songwriter', 'Features musical numbers', 'directorial debut', 'Camp Ovation', 'Guitarist Vlad', 'young campers', 'Anna Kendrick', 'Alana Allen', 'ensemble cast', 'Joanna Chilcoat', 'Tiffany Taylor', 'Daniel Letterle', 'Stephen Sondheim', 'hetero boys', 'dramatic confrontations', 'Don Dixon', 'original tunes', 'Rolling Stones']","""Summer Camp"""," ""Vacation Romances"""," ""Love Triangles""",,,,,
"['Hockey-masked killer Jason', 'rowdy teen neighbors', 'long-running slasher series', 'horny attendant Axel', 'foxy Nurse Morgan', 'lumpy boyhood version', 'curious virgin Sara', 'clad young ladies', 'monster makeup enthusiast', 'local twins Tina', 'young Tommy', 'Corey Feldman', 'grisly end', 'Trish toys', 'bloodshed climaxes', 'Lisa Freeman', 'lakeside family', 'Joan Freeman', 'Vorhees returns', 'Crispin Glover', 'relentless psychopath', 'Mrs. Jarvis', 'Bruce Mahler', 'unseen killer', 'Kimberly Beck', 'tense showdown', 'grown-up version', 'Crystal Lake']","""Serial Killers"""," ""Summer Camp""",,,,,,
"['Big Chill vein', 'old summer camp', 'old camp counselor', 'summer camp Tamakwa', 'fellow camper Matthew', 'veteran campers', 'Mike Binder', 'Alan Arkin', 'reunion story', 'Uncle Lou', 'Camp Tamkwa', 'contemporary youngsters', 'Canadian Northwoods', 'resident sage', 'majestic moose', 'Vincent Spano', 'ancient times', 'swinging bachelor', 'Matt Craven', 'Diane Lane', 'Elizabeth Perkins', 'Julie Warner', 'mysterious reason', 'single woman', 'younger women', 'twenties', 'group']","""Summer Camp""",,,,,,,
"['Sean S. Cunningham', 'longest-running horror film', 'amazingly gruesome fashion', 'Entrepreneur Steve Christie', 'regular Betsy Palmer', 'Camp Crystal Lake', 'young Kevin Bacon', 'acclaimed makeup artist', 'Taso N. Stavrakis', 'gory shocker', 'hirsute hands', 'Wes Craven', 'unseen killer', 'remarkable special-effects', 'nubile counselors', 'bloody deaths', 'decapitation scene', 'Ari Lehman', 'bad luck', 'male counselor', 'Harry Crosby', 'numerous sequels', 'female killer', 'Trivia buffs', 'Victor Miller', 'Tom Savini', 'box office', 'throat', 'rainstorm']","""Serial Killers"""," ""Summer Camp""",,,,,,
"['hardscrabble store owner', 'chubby practical joker', 'local boy Rick', 'summer-cottage guests', 'nagging wife', 'Richard Brooker', 'mysterious escape', 'Jason Vorhees', 'gruesome antics', 'romantic entanglements', 'Dana Kimmell', 'mock mutilations', 'earlier encounter', 'rich girl', 'Crystal Lake', 'Paul Kratka', 'leather-clad motorcyclists', 'Larry Zerner', 'stage blood']","""Serial Killers"""," ""Summer Camp"""," ""Woman In Jeopardy""",,,,,
"['Alia Shawkat star', 'Malin Akerman', 'freak accident', 'slasher film', 'anniversary screening', 'machete-wielding madman', 'clever horror-comedy', 'Taissa Farmiga']","""Mothers and Daughters"""," ""Serial Killers"""," ""Summer Camp""",,,,,
"['acorn people', 'director Joan Tewksbury', 'severely handicapped children', 'nurse Cloris Leachman', 'assitant LeVar Burton', 'Ted Bessell', 'no-nonsense children', 'Ron Jones', 'two-week camp', 'summer camp', 'year-round staff']","""Living With Disability"""," ""Redemption"""," ""Summer Camp""",,,,,
"['Cuba Gooding Jr.', 'dire economic strain', 'one-time child star', 'Charlie Hinton', 'Daddy Day Care', 'Daddy Day Camp', 'Phil Ryerson', 'Fred Savage', 'Eddie Murphy', 'Paul Rae', 'Richard Gant', 'military-trained father', 'financial situation', 'summer camp']","""Summer Camp"""," ""Mischievous Children"""," ""Nothing Goes Right""",,,,,
"['Cronenberg sci-fi horror', 'International Fantasy Film', 'Fantasporto Film Festival', 'experimental tranquilizer', 'telekinetic powers', 'Michael Ironside', 'brother Cameron', 'Stephen Lack', 'scanners']","""Psychic Abilities""",,,,,,,
"['stars Sissy Spacek', 'small-town high school', 'Betty Buckley', 'overly solicitous gym', 'classic horror movie', 'gym teacher', 'famously unsuccessful Broadway', 'well-to-do female students', 'venomous Chris Hargenson', 'Carrie White', 'reticent Sue Snell', 'minor telekinetic powers', 'vicious cruelty', 'diffident teenager', 'blind panic', 'fanatical mother', 'blind pawns', 'religious guilt', 'Stephen King', 'horrifying display', 'practical jokes', 'school prom', 'school bullies', 'Piper Laurie', 'evil cronies', 'reprehensible prank', 'William Katt', 'Margaret White', 'P.J. Soles', 'teenage girls']","""Psychic Abilities"""," ""Mothers and Daughters""",,,,,,
"['Detective Li', 'gargantuan prosthetic muscle', 'part-time male stripper', 'competition weight lifter', 'brutal Japanese soldier', 'kung fu monk', 'persistent young cop', 'New York Asian', 'frantic exhortations']","""Murder Investigations"""," ""Psychic Abilities""",,,,,,
"['psychic son Danny', 'mountain-locked Overlook Hotel', 'frustrated writer Jack', 'Danny Lloyd', 'winter caretaker', 'wife Wendy', 'previous caretaker', 'homicidal boy', 'Stanley Kubrick', 'dull boy', 'Shelley Duvall', 'Jack Nicholson', 'Stephen King', 'cavernous lounge', 'horror novel', 'topiary maze', 'alter ego']","""Psychic Abilities"""," ""Trapped or Confined"""," ""Writer's Life""",,,,,
"['typically eccentric look', 'Catherine Deneuve', 'Raul Ruiz', 'Solange', 'cruel psychiatrist', 'modern world', 'Aunt Jeanne', 'Michel Piccoli', 'human mind', 'unlikely allies', 'defense attorney', 'difficult situation', 'Melvil Poupaud', 'young man', 'Belgian psychologists', 'strange society', 'good lawyer', 'Rene']","""Haunted By the Past"""," ""Psychic Abilities"""," ""Woman In Jeopardy""",,,,,
"['lawman Judge Dredd', 'sprawling urban jungle', 'vicious city drug', 'screenwriter Alex Garland', 'sprawling criminal stronghold', 'director Pete Travis', 'rookie Cassandra Anderson', 'fearsome drug lord']","""Drug Trade"""," ""Future Dystopias"""," ""Lone Wolves"""," ""Psychic Abilities"""," ""Trapped or Confined""",,,
"['Claude Rains', 'Fay Wray', 'phony psychic', 'severe headaches', 'wild prognostications', 'good living', 'political circles', 'loving wife', 'Evil Mind', 'excellent performance']","""Cons and Scams"""," ""Psychic Abilities""",,,,,,
"['Ellen Burstyn', 'Eva Le Gallienne', 'Edna McCauley', 'startling conclusion', 'auto crash', 'Jeffrey DeMunn', 'heal people', 'Sam Shepard', 'divine powers', 'young lover', 'brief trip', 'Jesus Christ', 'Academy Awards']","""Psychic Abilities"""," ""Religious Zealotry"""," ""Living With Disability""",,,,,
"['big beefy Martians', 'Mexican sci-fi fantasy', 'female Martians']","""Evil Aliens"""," ""Wrestling"""," ""Heroic Mission""",,,,,
"['auteur Sylvester Stallone', 'muscle-brained iceman Victor', 'man brother Cosmo', 'Kid Salami', 'war veteran Lenny', 'old-fashioned Hollywood formula', 'dangerous wrestler Frankie', 'local gangster Stitch', 'beef-cake Victor', 'dull-witted Victor']","""Down on Their Luck"""," ""Inner City Blues"""," ""Sibling Relationships"""," ""Wrestling""",,,,
"['writer-director Kim Jee-woon', 'grunt Im Dae-ho', 'take-no-prisoners championship wrestlers', 'Jang Hang-seon', 'sophomore effort', 'Banchik Wang', 'female colleague', 'Quiet Family', 'foul kings', 'festival circuit', 'black comedy', 'weathered coach', 'accidental victor', 'Kim Su-ro', 'tag match', 'champion Yubiho', 'easy win']","""Down on Their Luck"""," ""Nothing Goes Right"""," ""Underdogs"""," ""Wrestling""",,,,
"['Kid Galahad formula', 'manager Roy Roberts', 'naive young man', 'girlfriend Hillary Brooke', 'real-life wrestlers Henry', 'Wee Willie Davis', 'Willard Parker', 'champion grappler', 'crooked promoters', 'professional wrestling', 'inexpensive films', 'TV-generated popularity', 'suspicious injury', 'brief cycle', 'C-plus Bodyhold']","""Wrestling""",,,,,,,
"['Barry W. Blaustein', 'unabashed wrestling fan', 'successful wrestling character', 'second-class wrestling circles', 'Eddie Murphy comedies', 'World Wrestling Federation', 'Mick Foley', 'Brian Grazer', 'rare foray', 'behind-the-scenes look', 'dark underbelly', 'Imagine Entertainment', 'documentary filmmaking', 'bloodthirsty animal', 'Vince McMahon', 'digital video', 'Ron Howard', 'complete opposite', 'unflinching look', 'painful reconciliation', 'different aspects', 'dangerous stunts', 'desperate need', 'knee surgery', 'drug addict', 'young kids', 'Terry Funk']","""Wrestling""",,,,,,,
"['wrestler Matthew Modine', '21-year-old artist Linda', 'Vision Quest', 'crucial sports event', 'crowning achievement', 'Breaking Away redux', 'young protagonists', 'spirited performances', 'new outlook', 'brief appearance', 'historical value', 'music track']","""High School Life"""," ""Underdogs"""," ""Wrestling"""," ""Age Disparity Romance""",,,,
"['Gordie Boggs', 'superstar grappler Jimmy', 'favorite pro wrestler', 'director Brian Robbins', 'old-time trainer Sal', 'real-life WCW wrestlers', 'David Arquette', 'Lewis Arquette', 'Sean Dawkins', 'ulterior motives', 'Scott Caan', 'curvaceous Sasha', 'Oliver Platt', 'sewage-truck drivers', 'Martin Landau', 'hot property', 'no-good hero', 'exact revenge', 'Wes Craven', 'black hole', 'large cast', 'King', 'Scream']","""Nothing Goes Right"""," ""Underdogs"""," ""Wrestling""",,,,,
"['team Ren\xc3\xa9 Cardona', 'Ren\xc3\xa9 Cardona Jr', 'Horriplante Bestia Humana', 'sleazy exploiter stars', 'masked female wrestler', 'tolerant European audiences', 'actual open-heart surgery', 'elder Cardona', 'cynical police chief', 'charmingly honest Horror', 'numerous title changes', 'Jos\xc3\xa9 Moreno', 'misogynist exercise', 'Armando Silvestre', 'premier father-son', 'thoracic surgery', 'horrific rampage', 'misguided surgeon', 'crowning moment', 'English-dubbed version', 'hairy gorilla-man']","""Experiments Gone Awry"""," ""Wrestling""",,,,,,
